state,year,population_2011,district_count,total_cases,cases_per_100k,total_cases_lag1,total_cases_lag2,total_cases_lag3,total_deaths_lag1,cases_per_100k_lag1,cases_per_100k_lag2,cases_per_100k_lag3,deaths_per_100k_lag1,cases_rate_roll3,cases_yoy_change,rate_yoy_change,next_year_cases,next_year_rate,high_risk_next_year,selected_region
Odisha,2005,41974218,30,396573,944.8014016604193,416732,421323,473223,283,992.8285024869314,1003.766169032619,1127.4134994009896,0.6742234006599004,1041.3360569735135,-0.04837401495445514,-0.048374014954455105,380216,905.8322420682144,1,yes
Odisha,2006,41974218,30,380216,905.8322420682144,396573,416732,421323,255,944.8014016604193,992.8285024869314,1003.766169032619,0.6075157850469066,980.4653577266566,-0.041245874025715314,-0.041245874025715244,371879,885.9700495194455,1,yes
Odisha,2007,41974218,30,371879,885.9700495194455,380216,396573,416732,257,905.8322420682144,944.8014016604193,992.8285024869314,0.6122806147335491,947.8207154051884,-0.021927009910156333,-0.021927009910156385,375430,894.430004628079,1,yes
Odisha,2008,41974218,30,375430,894.430004628079,371879,380216,396573,221,885.9700495194455,905.8322420682144,944.8014016604193,0.5265136803739857,912.2012310826931,0.009548804853191496,0.009548804853191387,380904,907.4713434804193,1,yes
Odisha,2009,41974218,30,380904,907.4713434804193,375430,371879,380216,239,894.430004628079,885.9700495194455,905.8322420682144,0.5693971475537675,895.4107654052464,0.014580614229017394,0.01458061422901736,395651,942.6048151748771,1,yes
Odisha,2010,41974218,30,395651,942.6048151748771,380904,375430,371879,198,907.4713434804193,894.430004628079,885.9700495194455,0.47171813897759807,895.9571325426479,0.038715791905572006,0.038715791905572096,308968,736.0899493112653,1,yes
Odisha,2011,41974218,30,308968,736.0899493112653,395651,380904,375430,247,942.6048151748771,907.4713434804193,894.430004628079,0.588456466300337,914.8353877611252,-0.21908955114482206,-0.2190895511448221,262842,626.1986822482315,1,yes
Odisha,2012,41974218,30,262842,626.1986822482315,308968,395651,380904,99,736.0899493112653,942.6048151748771,907.4713434804193,0.23585906948879903,862.0553693221873,-0.1492905414152922,-0.14929054141529216,228858,545.2346962128038,1,yes
Odisha,2013,41974218,30,228858,545.2346962128038,262842,308968,395651,79,626.1986822482315,736.0899493112653,942.6048151748771,0.18821077262237498,768.2978155781246,-0.12929440500376652,-0.12929440500376652,395035,941.1372476313913,1,yes
Odisha,2014,41974218,30,395035,941.1372476313913,228858,262842,308968,67,545.2346962128038,626.1986822482315,736.0899493112653,0.15962179450252056,635.8411092574335,0.7261140095605135,0.7261140095605136,436850,1040.7579243048674,1,yes
Odisha,2015,41974218,30,436850,1040.7579243048674,395035,228858,262842,89,941.1372476313913,545.2346962128038,626.1986822482315,0.21203492105558702,704.1902086974756,0.10585138025744555,0.1058513802574455,444843,1059.8005661475338,1,yes
Odisha,2016,41974218,30,444843,1059.8005661475338,436850,395035,228858,80,1040.7579243048674,941.1372476313913,545.2346962128038,0.1905931874656962,842.3766227163542,0.01829689824882683,0.018296898248826854,347860,828.7468273977136,1,yes
Odisha,2017,41974218,30,347860,828.7468273977136,444843,436850,395035,77,1059.8005661475338,1040.7579243048674,941.1372476313913,0.1834459429357326,1013.8985793612642,-0.21801624393325286,-0.2180162439332529,66311,157.98031067547225,1,yes
Odisha,2018,41974218,30,66311,157.98031067547225,347860,444843,436850,24,828.7468273977136,1059.8005661475338,1040.7579243048674,0.05717795623970886,976.4351059500383,-0.8093744609900535,-0.8093744609900534,39556,94.23880154241348,0,yes
Odisha,2019,41974218,30,39556,94.23880154241348,66311,347860,444843,3,157.98031067547225,828.7468273977136,1059.8005661475338,0.007147244529963607,682.1759014069065,-0.40347755274388863,-0.40347755274388863,39884,95.02023361102285,0,yes
Odisha,2020,41974218,28,39884,95.02023361102285,39556,66311,347860,9,94.23880154241348,157.98031067547225,828.7468273977136,0.021441733589890825,360.32197987186646,0.008292041662453231,0.008292041662453314,24108,57.43525704278755,0,yes
Odisha,2021,41974218,26,24108,57.43525704278755,39884,39556,66311,6,95.02023361102285,94.23880154241348,157.98031067547225,0.014294489059927215,115.7464486096362,-0.3955470865509979,-0.39554708655099796,22590,53.81875131062596,0,yes
Odisha,2022,41974218,28,22590,53.81875131062596,24108,39884,39556,8,57.43525704278755,95.02023361102285,94.23880154241348,0.01905931874656962,82.23143073207463,-0.06296665007466401,-0.06296665007466401,40300,96.01131818584446,0,yes
Odisha,2023,41974218,28,40300,96.01131818584446,22590,24108,39884,4,53.81875131062596,57.43525704278755,95.02023361102285,0.00952965937328481,68.75808065481212,0.783975210270031,0.783975210270031,8742,20.827070560313953,0,yes
Puducherry,2003,1247953,4,63,5.048267042108156,103,106,137,0,8.253515957732382,8.4939096264042,10.977977536012975,0.0,9.241801040049852,-0.3883495145631068,-0.3883495145631068,43,3.4456425842960434,0,no
Puducherry,2004,1247953,4,43,3.4456425842960434,63,103,106,0,5.048267042108156,8.253515957732382,8.4939096264042,0.0,7.265230875414912,-0.31746031746031744,-0.3174603174603174,44,3.5257738071866487,0,no
Puducherry,2005,1247953,4,44,3.5257738071866487,43,63,103,0,3.4456425842960434,5.048267042108156,8.253515957732382,0.0,5.582475194712194,0.023255813953488372,0.023255813953488254,50,4.0065611445302824,0,no
Puducherry,2006,1247953,4,50,4.0065611445302824,44,43,63,0,3.5257738071866487,3.4456425842960434,5.048267042108156,0.0,4.006561144530283,0.13636363636363635,0.13636363636363633,68,5.448923156561184,0,no
Puducherry,2007,1247953,4,68,5.448923156561184,50,44,43,0,4.0065611445302824,3.5257738071866487,3.4456425842960434,0.0,3.6593258453376585,0.36,0.36000000000000004,72,5.769448048123607,0,no
Puducherry,2008,1247953,4,72,5.769448048123607,68,50,44,0,5.448923156561184,4.0065611445302824,3.5257738071866487,0.0,4.327086036092705,0.058823529411764705,0.05882352941176475,65,5.2085294878893675,0,no
Puducherry,2009,1247953,4,65,5.2085294878893675,72,68,50,0,5.769448048123607,5.448923156561184,4.0065611445302824,0.0,5.074977449738358,-0.09722222222222222,-0.09722222222222221,175,14.022964005855991,0,no
Puducherry,2010,1247953,4,175,14.022964005855991,65,72,68,0,5.2085294878893675,5.769448048123607,5.448923156561184,0.0,5.475633564191386,1.6923076923076923,1.6923076923076927,196,15.705719686558709,0,no
Puducherry,2011,1247953,4,196,15.705719686558709,175,65,72,0,14.022964005855991,5.2085294878893675,5.769448048123607,0.0,8.333647180622988,0.12,0.1199999999999999,143,11.458764873356609,0,no
Puducherry,2012,1247953,4,143,11.458764873356609,196,175,65,1,15.705719686558709,14.022964005855991,5.2085294878893675,0.08013122289060566,11.645737726768024,-0.27040816326530615,-0.27040816326530615,127,10.17666530710692,0,no
Puducherry,2013,1247953,4,127,10.17666530710692,143,196,175,0,11.458764873356609,15.705719686558709,14.022964005855991,0.0,13.729149521923768,-0.11188811188811189,-0.1118881118881118,79,6.330366608357847,0,no
Puducherry,2014,1247953,4,79,6.330366608357847,127,143,196,0,10.17666530710692,11.458764873356609,15.705719686558709,0.0,12.44704995567408,-0.3779527559055118,-0.3779527559055118,54,4.327086036092705,0,no
Puducherry,2015,1247953,4,54,4.327086036092705,79,127,143,0,6.330366608357847,10.17666530710692,11.458764873356609,0.0,9.321932262940459,-0.31645569620253167,-0.3164556962025317,76,6.08997293968603,0,no
Puducherry,2016,1247953,4,76,6.08997293968603,54,79,127,1,4.327086036092705,6.330366608357847,10.17666530710692,0.08013122289060566,6.944705983852491,0.4074074074074074,0.40740740740740744,60,4.8078733734363395,0,no
Puducherry,2017,1247953,4,60,4.8078733734363395,76,54,79,0,6.08997293968603,4.327086036092705,6.330366608357847,0.0,5.582475194712194,-0.21052631578947367,-0.21052631578947367,54,4.327086036092705,0,no
Puducherry,2018,1247953,4,54,4.327086036092705,60,76,54,0,4.8078733734363395,6.08997293968603,4.327086036092705,0.0,5.074977449738358,-0.1,-0.10000000000000006,21,1.6827556807027189,0,no
Puducherry,2019,1247953,4,21,1.6827556807027189,54,60,76,1,4.327086036092705,4.8078733734363395,6.08997293968603,0.08013122289060566,5.074977449738358,-0.6111111111111112,-0.611111111111111,1762,141.19121473324716,0,no
Puducherry,2020,1247953,6,1762,141.19121473324716,21,54,60,0,1.6827556807027189,4.327086036092705,4.8078733734363395,0.0,3.6059050300772544,82.9047619047619,82.9047619047619,925,74.12138117381024,0,no
Puducherry,2021,1247953,8,925,74.12138117381024,1762,21,54,0,141.19121473324716,1.6827556807027189,4.327086036092705,0.0,49.067018816680864,-0.4750283768444949,-0.47502837684449484,1138,91.18933164950924,0,no
Puducherry,2022,1247953,6,1138,91.18933164950924,925,1762,21,5,74.12138117381024,141.19121473324716,1.6827556807027189,0.4006561144530283,72.3317838625867,0.23027027027027028,0.23027027027027028,1539,123.3219520286421,0,no
Puducherry,2023,1247953,6,1539,123.3219520286421,1138,925,1762,1,91.18933164950924,74.12138117381024,141.19121473324716,0.08013122289060566,102.16730918552223,0.3523725834797891,0.352372583479789,96,7.692597397498144,0,no
Punjab,2003,27743338,17,379,1.3660937267173836,250,604,493,0,0.9011172339824429,2.177099237301582,1.7770031854133777,0.0,1.6184065522324673,0.516,0.5160000000000001,1643,5.922142461732615,0,no
Punjab,2004,27743338,17,1643,5.922142461732615,379,250,604,1,1.3660937267173836,0.9011172339824429,2.177099237301582,0.0036044689359297716,1.4814367326671363,3.3350923482849604,3.33509234828496,1883,6.78721500635576,0,no
Punjab,2005,27743338,17,1883,6.78721500635576,1643,379,250,0,5.922142461732615,1.3660937267173836,0.9011172339824429,0.0,2.729784474144147,0.14607425441265978,0.14607425441265978,4372,15.75873818788496,0,no
Punjab,2006,27743338,21,4372,15.75873818788496,1883,1643,379,0,6.78721500635576,5.922142461732615,1.3660937267173836,0.0,4.691817064935253,1.3218268720127455,1.3218268720127453,3703,13.347348469747944,0,no
Punjab,2007,27743338,21,3703,13.347348469747944,4372,1883,1643,7,15.75873818788496,6.78721500635576,5.922142461732615,0.025231282551508402,9.48936521865778,-0.1530192131747484,-0.15301921317474834,3907,14.082660132677617,0,no
Punjab,2008,27743338,21,3907,14.082660132677617,3703,4372,1883,2,13.347348469747944,15.75873818788496,6.78721500635576,0.007208937871859543,11.964433887996222,0.05509046718876587,0.055090467188765854,3701,13.340139531876085,0,no
Punjab,2009,27743338,21,3701,13.340139531876085,3907,3703,4372,5,14.082660132677617,13.347348469747944,15.75873818788496,0.018022344679648857,14.396248930103505,-0.052725876631686715,-0.052725876631686645,4408,15.888499069578433,0,no
Punjab,2010,27743338,21,4408,15.888499069578433,3701,3907,3703,3,13.340139531876085,14.082660132677617,13.347348469747944,0.010813406807789316,13.59004937810055,0.19102945149959472,0.19102945149959466,4689,16.9013548405747,0,no
Punjab,2011,27743338,21,4689,16.9013548405747,4408,3701,3907,0,15.888499069578433,13.340139531876085,14.082660132677617,0.0,14.437099578044046,0.06374773139745916,0.06374773139745929,2998,10.806197869917455,0,no
Punjab,2012,27743338,21,2998,10.806197869917455,4689,4408,3701,7,16.9013548405747,15.888499069578433,13.340139531876085,0.025231282551508402,15.376664480676405,-0.3606312646619748,-0.3606312646619749,2489,8.971523181529202,0,no
Punjab,2013,27743338,23,2489,8.971523181529202,2998,4689,4408,2,10.806197869917455,16.9013548405747,15.888499069578433,0.007208937871859543,14.53201726002353,-0.16977985323549033,-0.16977985323549025,1350,4.866033063505191,0,no
Punjab,2014,27743338,23,1350,4.866033063505191,2489,2998,4689,0,8.971523181529202,10.806197869917455,16.9013548405747,0.0,12.226358630673786,-0.45761349939734836,-0.4576134993973484,857,3.0890298780918144,0,no
Punjab,2015,27743338,23,857,3.0890298780918144,1350,2489,2998,0,4.866033063505191,8.971523181529202,10.806197869917455,0.0,8.214584704983949,-0.36518518518518517,-0.3651851851851851,841,3.031358375116938,0,no
Punjab,2016,27743338,23,841,3.031358375116938,857,1350,2489,0,3.0890298780918144,4.866033063505191,8.971523181529202,0.0,5.642195374375402,-0.01866977829638273,-0.01866977829638276,946,3.409827613389564,0,no
Punjab,2017,27743338,23,946,3.409827613389564,841,857,1350,0,3.031358375116938,3.0890298780918144,4.866033063505191,0.0,3.662140438904648,0.1248513674197384,0.1248513674197384,659,2.3753450287777196,0,no
Punjab,2018,27743338,23,659,2.3753450287777196,946,841,857,0,3.409827613389564,3.031358375116938,3.0890298780918144,0.0,3.176738622199439,-0.3033826638477801,-0.3033826638477801,1159,4.177579496742605,0,no
Punjab,2019,27743338,23,1159,4.177579496742605,659,946,841,0,2.3753450287777196,3.409827613389564,3.031358375116938,0.0,2.938843672428074,0.7587253414264037,0.7587253414264035,108,0.3892826450804153,0,no
Punjab,2020,27743338,21,108,0.3892826450804153,1159,659,946,0,4.177579496742605,2.3753450287777196,3.409827613389564,0.0,3.3209173796366294,-0.9068162208800691,-0.906816220880069,71,0.2559172944510138,0,no
Punjab,2021,27743338,19,71,0.2559172944510138,108,1159,659,0,0.3892826450804153,4.177579496742605,2.3753450287777196,0.0,2.3140690568669133,-0.3425925925925926,-0.34259259259259256,118,0.4253273344397131,0,no
Punjab,2022,27743338,22,118,0.4253273344397131,71,108,1159,0,0.2559172944510138,0.3892826450804153,4.177579496742605,0.0,1.6075931454246781,0.6619718309859155,0.6619718309859156,75,0.27033517019473285,0,no
Punjab,2023,27743338,22,75,0.27033517019473285,118,71,108,2,0.4253273344397131,0.2559172944510138,0.3892826450804153,0.007208937871859543,0.3568424246570474,-0.3644067796610169,-0.3644067796610171,7,0.025231282551508402,0,no
Rajasthan,2003,68548437,32,142738,208.22940135017228,68627,129233,35973,11,100.11460946950548,188.52800392808373,52.4782206193848,0.016047047141279094,113.70694467232467,1.0799102394101447,1.0799102394101447,105022,153.20845317012845,0,no
Rajasthan,2004,68548437,32,105022,153.20845317012845,142738,68627,129233,66,208.22940135017228,100.11460946950548,188.52800392808373,0.09628228284767457,165.6240049159205,-0.2642323697964102,-0.2642323697964102,52286,76.27599152990169,0,no
Rajasthan,2005,68548437,32,52286,76.27599152990169,105022,142738,68627,20,153.20845317012845,208.22940135017228,100.11460946950548,0.02917644934778017,153.8508213299354,-0.5021424082573175,-0.5021424082573176,90158,131.52451601485822,0,no
Rajasthan,2006,68548437,30,90158,131.52451601485822,52286,105022,142738,22,76.27599152990169,153.20845317012845,208.22940135017228,0.03209409428255819,145.90461535006747,0.7243239107983016,0.7243239107983018,49714,72.52390014377717,0,no
Rajasthan,2007,68548437,30,49714,72.52390014377717,90158,52286,105022,51,131.52451601485822,76.27599152990169,153.20845317012845,0.07439994583683944,120.33632023829612,-0.4485902526675392,-0.44859025266753916,52694,76.8711910965964,0,no
Rajasthan,2008,68548437,30,52694,76.8711910965964,49714,90158,52286,44,72.52390014377717,131.52451601485822,76.27599152990169,0.06418818856511638,93.44146922951235,0.059942873234903646,0.05994287323490352,30775,44.895261433896735,0,no
Rajasthan,2009,68548437,31,30775,44.895261433896735,52694,49714,90158,49,76.8711910965964,72.52390014377717,131.52451601485822,0.07148230090206142,93.63986908507725,-0.41596766235245,-0.41596766235245,47958,69.96220789104207,0,no
Rajasthan,2010,68548437,31,47958,69.96220789104207,30775,52694,49714,15,44.895261433896735,76.8711910965964,72.52390014377717,0.021882337010835126,64.76345089142343,0.5583428107229894,0.5583428107229895,48971,71.43999505050714,0,no
Rajasthan,2011,68548437,31,48971,71.43999505050714,47958,30775,52694,26,69.96220789104207,44.895261433896735,76.8711910965964,0.03792938415211422,63.90955347384507,0.02112264898452813,0.021122648984528137,42145,61.48207288810976,0,no
Rajasthan,2012,68548437,31,42145,61.48207288810976,48971,47958,30775,32,71.43999505050714,69.96220789104207,44.895261433896735,0.04668231895644827,62.099154791815316,-0.13938861775336422,-0.13938861775336425,30306,44.211073696691294,0,no
Rajasthan,2013,68548437,31,30306,44.211073696691294,42145,48971,47958,17,61.48207288810976,71.43999505050714,69.96220789104207,0.024799981945613146,67.62809194321966,-0.28091114011151974,-0.2809111401115197,13724,20.02087954244675,0,no
Rajasthan,2014,68548437,32,13724,20.02087954244675,30306,42145,48971,10,44.211073696691294,61.48207288810976,71.43999505050714,0.014588224673890085,59.04438054510273,-0.5471523790668514,-0.5471523790668515,10337,15.079847845400181,0,no
Rajasthan,2015,68548437,31,10337,15.079847845400181,13724,30306,42145,4,20.02087954244675,44.211073696691294,61.48207288810976,0.0058352898695560335,41.90467537574927,-0.24679393762751384,-0.24679393762751373,11402,16.633493773169477,0,no
Rajasthan,2016,68548437,31,11402,16.633493773169477,10337,13724,30306,3,15.079847845400181,20.02087954244675,44.211073696691294,0.004376467402167026,26.437267028179406,0.1030279578214182,0.10302795782141831,9006,13.13815514130541,0,no
Rajasthan,2017,68548437,31,9006,13.13815514130541,11402,10337,13724,5,16.633493773169477,15.079847845400181,20.02087954244675,0.007294112336945042,17.244740387005468,-0.21013857218031926,-0.2101385721803194,4590,6.695995125315549,0,no
Rajasthan,2018,68548437,31,4590,6.695995125315549,9006,11402,10337,0,13.13815514130541,16.633493773169477,15.079847845400181,0.0,14.950498919958356,-0.49033977348434377,-0.4903397734843437,2606,3.801691350015756,0,no
Rajasthan,2019,68548437,31,2606,3.801691350015756,4590,9006,11402,0,6.695995125315549,13.13815514130541,16.633493773169477,0.0,12.155881346596813,-0.43224400871459695,-0.432244008714597,1276,1.8614574683883747,0,no
Rajasthan,2020,68548437,33,1276,1.8614574683883747,2606,4590,9006,1,3.801691350015756,6.695995125315549,13.13815514130541,0.0014588224673890084,7.878613872212238,-0.5103607060629317,-0.5103607060629317,926,1.350869604802222,0,no
Rajasthan,2021,68548437,35,926,1.350869604802222,1276,2606,4590,0,1.8614574683883747,3.801691350015756,6.695995125315549,0.0,4.11971464790656,-0.274294670846395,-0.27429467084639486,1565,2.2830571614637982,0,no
Rajasthan,2022,68548437,33,1565,2.2830571614637982,926,1276,2606,0,1.350869604802222,1.8614574683883747,3.801691350015756,0.0,2.3380061410687842,0.6900647948164147,0.6900647948164145,2263,3.301315243701326,0,no
Rajasthan,2023,68548437,33,2263,3.301315243701326,1565,926,1276,1,2.2830571614637982,1.350869604802222,1.8614574683883747,0.0014588224673890084,1.8317947448847984,0.4460063897763578,0.44600638977635776,136,0.19839985556490516,0,no
Sikkim,2003,610577,4,278,45.53070292526577,53,31,16,0,8.680313867047072,5.07716471468791,2.6204721108066633,0.0,5.459316897513882,4.245283018867925,4.245283018867924,160,26.20472110806663,0,no
Sikkim,2004,610577,4,160,26.20472110806663,278,53,31,0,45.53070292526577,8.680313867047072,5.07716471468791,0.0,19.762727169000254,-0.4244604316546763,-0.4244604316546763,69,11.300785977853735,0,no
Sikkim,2005,610577,4,69,11.300785977853735,160,278,53,3,26.20472110806663,45.53070292526577,8.680313867047072,0.49133852077624934,26.805245966793155,-0.56875,-0.56875,6986,1144.1636353809592,1,no
Sikkim,2006,610577,6,6986,1144.1636353809592,69,160,278,0,11.300785977853735,26.20472110806663,45.53070292526577,0.0,27.67873667039538,100.2463768115942,100.24637681159419,3697,605.4928371032646,1,no
Sikkim,2007,610577,6,3697,605.4928371032646,6986,69,160,0,1144.1636353809592,11.300785977853735,26.20472110806663,0.0,393.8897141556265,-0.4707987403378185,-0.4707987403378185,3418,559.7983546710734,1,no
Sikkim,2008,610577,6,3418,559.7983546710734,3697,6986,69,0,605.4928371032646,1144.1636353809592,11.300785977853735,0.0,586.9857528206925,-0.07546659453611036,-0.07546659453611036,1231,201.61257302518766,1,no
Sikkim,2009,610577,6,1231,201.61257302518766,3418,3697,6986,0,559.7983546710734,605.4928371032646,1144.1636353809592,0.0,769.8182757184323,-0.6398478642480983,-0.6398478642480983,2129,348.6865702442116,1,no
Sikkim,2010,610577,6,2129,348.6865702442116,1231,3418,3697,1,201.61257302518766,559.7983546710734,605.4928371032646,0.16377950692541646,455.6345882665085,0.7294882209585702,0.7294882209585702,3383,554.0660719286839,1,no
Sikkim,2011,610577,6,3383,554.0660719286839,2129,1231,3418,0,348.6865702442116,201.61257302518766,559.7983546710734,0.0,370.0324993134909,0.5890089243776421,0.5890089243776422,2440,399.62199689801616,1,no
Sikkim,2012,610577,6,2440,399.62199689801616,3383,2129,1231,9,554.0660719286839,348.6865702442116,201.61257302518766,1.474015562328748,368.12173839936105,-0.27874667454921664,-0.27874667454921664,2155,352.94483742427246,1,no
Sikkim,2013,610577,6,2155,352.94483742427246,2440,3383,2129,3,399.62199689801616,554.0660719286839,348.6865702442116,0.49133852077624934,434.1248796903039,-0.1168032786885246,-0.11680327868852461,1367,223.88658596704428,1,no
Sikkim,2014,610577,6,1367,223.88658596704428,2155,2440,3383,5,352.94483742427246,399.62199689801616,554.0660719286839,0.8188975346270821,435.54430208365756,-0.365661252900232,-0.36566125290023205,1275,208.818871329906,1,no
Sikkim,2015,610577,6,1275,208.818871329906,1367,2155,2440,0,223.88658596704428,352.94483742427246,399.62199689801616,0.0,325.48447342977767,-0.06730065837600585,-0.06730065837600577,1210,198.1732033797539,1,no
Sikkim,2016,610577,6,1210,198.1732033797539,1275,1367,2155,0,208.818871329906,223.88658596704428,352.94483742427246,0.0,261.8834315737409,-0.050980392156862744,-0.0509803921568629,1475,241.57477271498925,1,no
Sikkim,2017,610577,6,1475,241.57477271498925,1210,1275,1367,0,198.1732033797539,208.818871329906,223.88658596704428,0.0,210.29288689223472,0.2190082644628099,0.21900826446280997,1110,181.79525268721227,1,no
Sikkim,2018,610577,6,1110,181.79525268721227,1475,1210,1275,0,241.57477271498925,198.1732033797539,208.818871329906,0.0,216.18894914154973,-0.24745762711864408,-0.247457627118644,802,131.35116455418398,0,no
Sikkim,2019,610577,6,802,131.35116455418398,1110,1475,1210,0,181.79525268721227,241.57477271498925,198.1732033797539,0.0,207.1810762606518,-0.2774774774774775,-0.2774774774774776,4,0.6551180277016658,0,no
Sikkim,2020,610577,4,4,0.6551180277016658,802,1110,1475,0,131.35116455418398,181.79525268721227,241.57477271498925,0.0,184.90706331879517,-0.9950124688279302,-0.9950124688279303,0,0.0,0,no
Sikkim,2021,610577,2,0,0.0,4,802,1110,0,0.6551180277016658,131.35116455418398,181.79525268721227,0.0,104.60051175636598,-1.0,-1.0,8,1.3102360554033317,0,no
Sikkim,2022,610577,4,8,1.3102360554033317,0,4,802,0,0.0,0.6551180277016658,131.35116455418398,0.0,44.00209419396188,nan,nan,6,0.9826770415524987,0,no
Sikkim,2023,610577,4,6,0.9826770415524987,8,0,4,0,1.3102360554033317,0.0,0.6551180277016658,0.0,0.6551180277016658,-0.25,-0.25000000000000006,0,0.0,0,no
Tamil Nadu,2003,72147030,43,43604,60.437692306945976,34523,31551,43053,0,47.85089559473204,43.73152990497322,59.673974105378974,0.0,50.41879986836141,0.26304202995104714,0.26304202995104725,41732,57.842990903437055,0,no
Tamil Nadu,2004,72147030,42,41732,57.842990903437055,43604,34523,31551,0,60.437692306945976,47.85089559473204,43.73152990497322,0.0,50.67337260221708,-0.042931841115493995,-0.042931841115494036,39678,54.99602686347588,0,no
Tamil Nadu,2005,72147030,42,39678,54.99602686347588,41732,43604,34523,0,57.842990903437055,60.437692306945976,47.85089559473204,0.0,55.37719293503835,-0.04921882488258411,-0.04921882488258408,28203,39.091006241005346,0,no
Tamil Nadu,2006,72147030,40,28203,39.091006241005346,39678,41732,43604,0,54.99602686347588,57.842990903437055,60.437692306945976,0.0,57.75890335795297,-0.2892030848329049,-0.28920308483290497,22378,31.017215816091113,0,no
Tamil Nadu,2007,72147030,40,22378,31.017215816091113,28203,39678,41732,0,39.091006241005346,54.99602686347588,57.842990903437055,0.0,50.643341335972764,-0.2065383115271425,-0.20653831152714247,21034,29.154353269982145,0,no
Tamil Nadu,2008,72147030,40,21034,29.154353269982145,22378,28203,39678,1,31.017215816091113,39.091006241005346,54.99602686347588,0.001386058442045362,41.701416306857446,-0.060058986504602736,-0.060058986504602764,14986,20.771471812491797,0,no
Tamil Nadu,2009,72147030,40,14986,20.771471812491797,21034,22378,28203,2,29.154353269982145,31.017215816091113,39.091006241005346,0.002772116884090724,33.0875251090262,-0.2875344680041837,-0.2875344680041837,17075,23.666947897924558,0,no
Tamil Nadu,2010,72147030,40,17075,23.666947897924558,14986,21034,22378,1,20.771471812491797,29.154353269982145,31.017215816091113,0.001386058442045362,26.98101363285502,0.13939677031896436,0.13939677031896439,22151,30.702580549746816,0,no
Tamil Nadu,2011,72147030,40,22151,30.702580549746816,17075,14986,21034,3,23.666947897924558,20.771471812491797,29.154353269982145,0.004158175326136086,24.530924326799504,0.2972767203513909,0.2972767203513909,18831,26.100866522156217,0,no
Tamil Nadu,2012,72147030,42,18831,26.100866522156217,22151,17075,14986,0,30.702580549746816,23.666947897924558,20.771471812491797,0.0,25.047000086721056,-0.14988036657487247,-0.1498803665748724,15020,20.81859779952134,0,no
Tamil Nadu,2013,72147030,42,15020,20.81859779952134,18831,22151,17075,0,26.100866522156217,30.702580549746816,23.666947897924558,0.0,26.823464989942533,-0.2023790558122245,-0.20237905581222462,8454,11.71773806905149,0,no
Tamil Nadu,2014,72147030,41,8454,11.71773806905149,15020,18831,22151,0,20.81859779952134,26.100866522156217,30.702580549746816,0.0,25.87401495714146,-0.43715046604527297,-0.437150466045273,5514,7.642726249438127,0,no
Tamil Nadu,2015,72147030,41,5514,7.642726249438127,8454,15020,18831,0,11.71773806905149,20.81859779952134,26.100866522156217,0.0,19.545734130243016,-0.34776437189496096,-0.3477643718949609,4327,5.997474878730282,0,no
Tamil Nadu,2016,72147030,41,4327,5.997474878730282,5514,8454,15020,0,7.642726249438127,11.71773806905149,20.81859779952134,0.0,13.393020706003652,-0.2152702212549873,-0.21527022125498732,5435,7.533227632516543,0,no
Tamil Nadu,2017,72147030,41,5435,7.533227632516543,4327,5514,8454,0,5.997474878730282,7.642726249438127,11.71773806905149,0.0,8.4526463990733,0.2560665588167321,0.2560665588167322,3753,5.201877332996244,0,no
Tamil Nadu,2018,72147030,41,3753,5.201877332996244,5435,4327,5514,0,7.533227632516543,5.997474878730282,7.642726249438127,0.0,7.057809586894984,-0.309475620975161,-0.30947562097516096,2080,2.883001559454353,0,no
Tamil Nadu,2019,72147030,41,2080,2.883001559454353,3753,5435,4327,0,5.201877332996244,7.533227632516543,5.997474878730282,0.0,6.244193281414357,-0.44577671196376234,-0.44577671196376234,891,1.2349780718624175,0,no
Tamil Nadu,2020,72147030,43,891,1.2349780718624175,2080,3753,5435,0,2.883001559454353,5.201877332996244,7.533227632516543,0.0,5.206035508322381,-0.5716346153846154,-0.5716346153846155,777,1.0769674094692463,0,no
Tamil Nadu,2021,72147030,47,777,1.0769674094692463,891,2080,3753,0,1.2349780718624175,2.883001559454353,5.201877332996244,0.0,3.1066189881043385,-0.12794612794612795,-0.1279461279461279,354,0.4906646884840582,0,no
Tamil Nadu,2022,72147030,46,354,0.4906646884840582,777,891,2080,0,1.0769674094692463,1.2349780718624175,2.883001559454353,0.0,1.731649013595339,-0.5444015444015444,-0.5444015444015443,385,0.5336325001874644,0,no
Tamil Nadu,2023,72147030,46,385,0.5336325001874644,354,777,891,0,0.4906646884840582,1.0769674094692463,1.2349780718624175,0.0,0.934203389938574,0.08757062146892655,0.0875706214689266,40,0.05544233768181448,0,no
Tripura,2003,3673917,4,13807,375.8114295995255,13319,18502,12245,5,362.5286036674209,503.60419138483536,333.2954990545513,0.13609452799287516,399.8094313689359,0.036639387341391993,0.03663938734139203,17453,475.0515594119301,1,yes
Tripura,2004,3673917,4,17453,475.0515594119301,13807,13319,18502,13,375.8114295995255,362.5286036674209,503.60419138483536,0.3538457727814755,413.9814082172606,0.26406895053233864,0.26406895053233864,18008,490.15805201913923,1,yes
Tripura,2005,3673917,4,18008,490.15805201913923,17453,13807,13319,16,475.0515594119301,375.8114295995255,362.5286036674209,0.43550248957720056,404.4638642262922,0.031799690597605,0.03179969059760497,23717,645.5507840814041,1,yes
